player,game,round,current_score,round_score,placement,round_wins,game_wins,last_trick
Random4,76,10,53,14,3,5,24,False
DQN,76,11,14,0,3,355,17,False
Random2,76,11,43,1,2,5,17,False
Random3,76,11,57,6,1,5,19,False
Random4,76,11,62,6,0,5,24,False
DQN,76,12,31,17,0,355,17,False
Random2,76,12,47,4,1,5,17,False
Random3,76,12,52,-5,3,5,19,False
Random4,76,12,62,-5,2,5,24,False
DQN,76,13,31,0,3,356,17,False
Random2,76,13,52,5,1,5,17,False
Random3,76,13,57,5,1,5,19,False
Random4,76,13,68,5,0,5,24,False
DQN,76,14,57,0,4,356,17,False
Random2,76,14,78,0,4,5,17,False
Random3,76,14,57,26,0,5,19,False
Random4,76,14,84,26,7,5,24,False
DQN,76,14,61,4,1,356,17,True
Random2,76,14,69,-9,3,5,17,True
Random3,76,14,61,4,1,5,18,True
Random4,76,14,101,4,0,5,20,True
DQN,77,1,3,3,1,356,18,False
Random2,77,1,3,3,1,5,17,False
Random3,77,1,9,9,0,5,20,False
Random4,77,1,1,9,3,5,24,False
DQN,77,2,4,1,2,357,18,False
Random2,77,2,4,1,2,5,17,False
Random3,77,2,12,3,1,5,20,False
Random4,77,2,12,3,0,5,24,False
DQN,77,3,1,-3,3,358,18,False
Random2,77,3,19,15,0,5,17,False
Random3,77,3,12,0,2,5,20,False
Random4,77,3,16,0,1,5,24,False
DQN,77,4,5,4,1,358,18,False
Random2,77,4,18,-1,3,5,17,False
Random3,77,4,25,13,0,5,20,False
Random4,77,4,16,13,2,5,24,False
DQN,77,5,-1,-6,3,359,18,False
Random2,77,5,19,1,1,5,17,False
Random3,77,5,26,1,1,5,20,False
Random4,77,5,36,1,0,5,24,False
DQN,77,6,3,4,1,359,18,False
Random2,77,6,30,11,0,5,17,False
Random3,77,6,27,1,2,5,20,False
Random4,77,6,36,1,3,5,24,False
DQN,77,7,16,13,0,359,18,False
Random2,77,7,30,0,2,5,17,False
Random3,77,7,21,-6,3,5,20,False
Random4,77,7,45,-6,1,5,24,False
DQN,77,8,6,-10,3,360,18,False
Random2,77,8,50,20,0,5,17,False
Random3,77,8,24,3,1,5,20,False
Random4,77,8,48,3,1,5,24,False
DQN,77,9,8,2,3,361,18,False
Random2,77,9,53,3,2,5,17,False
Random3,77,9,29,5,1,5,20,False
Random4,77,9,54,5,0,5,24,False
DQN,77,10,4,-4,3,362,18,False
Random2,77,10,60,7,1,5,17,False
Random3,77,10,42,13,0,5,20,False
Random4,77,10,54,13,2,5,24,False
DQN,77,11,17,13,0,362,18,False
Random2,77,11,65,5,1,5,17,False
Random3,77,11,43,1,2,5,20,False
Random4,77,11,51,1,3,5,24,False
DQN,77,12,21,4,1,362,18,False
Random2,77,12,69,4,1,5,17,False
Random3,77,12,49,6,0,5,20,False
Random4,77,12,53,6,3,5,24,False
DQN,77,13,23,2,2,362,18,False
Random2,77,13,70,1,3,5,17,False
Random3,77,13,53,4,1,5,20,False
Random4,77,13,62,4,0,5,24,False
DQN,77,14,24,1,2,362,18,False
Random2,77,14,75,5,1,5,17,False
Random3,77,14,48,-5,3,5,20,False
Random4,77,14,77,-5,0,5,24,False
DQN,77,15,38,14,0,362,18,False
Random2,77,15,73,-2,3,5,17,False
Random3,77,15,52,4,1,5,20,False
Random4,77,15,77,4,2,5,24,False
DQN,77,16,41,3,1,362,18,False
Random2,77,16,89,16,0,5,17,False
Random3,77,16,52,0,2,5,20,False
Random4,77,16,74,0,3,5,24,False
DQN,77,17,44,3,1,362,18,False
Random2,77,17,89,0,2,5,17,False
Random3,77,17,52,0,2,5,20,False
Random4,77,17,87,0,0,5,24,False
DQN,77,18,45,1,2,362,18,False
Random2,77,18,92,3,1,5,17,False
Random3,77,18,65,13,0,5,20,False
Random4,77,18,86,13,3,5,24,False
DQN,77,18,36,-9,3,363,18,True
Random2,77,18,92,0,2,5,17,True
Random3,77,18,73,8,1,5,19,True
Random4,77,18,103,8,0,5,24,True
DQN,78,1,8,8,0,363,19,False
Random2,78,1,4,4,1,5,17,False
Random3,78,1,4,4,1,5,20,False
Random4,78,1,0,4,3,5,24,False
DQN,78,2,21,13,0,363,19,False
Random2,78,2,7,3,1,5,17,False
Random3,78,2,4,0,2,5,20,False
Random4,78,2,0,0,2,5,24,False
DQN,78,3,25,4,1,363,19,False
Random2,78,3,16,9,0,5,17,False
Random3,78,3,6,2,2,5,20,False
Random4,78,3,1,2,3,5,24,False
DQN,78,4,43,18,0,363,19,False
Random2,78,4,14,-2,3,5,17,False
Random3,78,4,6,0,1,5,20,False
Random4,78,4,1,0,1,5,24,False
DQN,78,5,56,13,0,363,19,False
Random2,78,5,15,1,2,5,17,False
Random3,78,5,6,0,3,5,20,False
Random4,78,5,3,0,1,5,24,False
DQN,78,6,46,-10,3,364,19,False
Random2,78,6,29,14,0,5,17,False
Random3,78,6,7,1,2,5,20,False
Random4,78,6,14,1,1,5,24,False
DQN,78,7,47,1,3,365,19,False
Random2,78,7,33,4,2,5,17,False
Random3,78,7,13,6,0,5,20,False
Random4,78,7,19,6,1,5,24,False
DQN,78,8,48,1,2,366,19,False
Random2,78,8,35,2,1,5,17,False
Random3,78,8,14,1,2,5,20,False
Random4,78,8,31,1,0,5,24,False
DQN,78,9,38,-10,3,367,19,False
Random2,78,9,56,21,0,5,17,False
Random3,78,9,14,0,2,5,20,False
Random4,78,9,36,0,1,5,24,False
DQN,78,10,59,21,0,367,19,False
Random2,78,10,46,-10,3,5,17,False
Random3,78,10,15,1,2,5,20,False
Random4,78,10,40,1,1,5,24,False
DQN,78,11,49,-10,3,368,19,False
Random2,78,11,48,2,1,5,17,False
Random3,78,11,15,0,2,5,20,False
Random4,78,11,64,0,0,5,24,False
DQN,78,12,68,19,0,368,19,False
Random2,78,12,48,0,2,5,17,False
Random3,78,12,21,6,1,5,20,False
Random4,78,12,55,6,3,5,24,False
DQN,78,13,68,0,2,368,19,False
Random2,78,13,64,16,0,5,17,False
Random3,78,13,11,-10,3,5,20,False
Random4,78,13,65,-10,1,5,24,False
DQN,78,14,61,-7,3,369,19,False
Random2,78,14,83,19,0,5,17,False
Random3,78,14,15,4,1,5,20,False
Random4,78,14,65,4,2,5,24,False
DQN,78,15,64,3,1,369,19,False
Random2,78,15,83,0,2,5,17,False
Random3,78,15,7,-8,3,5,20,False
Random4,78,15,86,-8,0,5,24,False
DQN,78,16,68,4,2,369,19,False
Random2,78,16,96,13,0,5,17,False
Random3,78,16,12,5,1,5,20,False
Random4,78,16,80,5,3,5,24,False
DQN,78,16,68,0,2,369,19,True
Random2,78,16,100,4,1,5,17,True
Random3,78,16,2,-10,3,5,20,True
Random4,78,16,102,-10,0,5,21,True
DQN,79,1,0,0,2,369,19,False
Random2,79,1,4,4,1,5,17,False
Random3,79,1,-6,-6,3,5,21,False
Random4,79,1,18,-6,0,5,24,False
DQN,79,2,4,4,1,369,19,False
Random2,79,2,17,13,0,5,17,False
Random3,79,2,-11,-5,3,5,21,False
Random4,79,2,22,-5,1,5,24,False
DQN,79,3,17,13,0,369,19,False
Random2,79,3,25,8,1,5,17,False
Random3,79,3,-11,0,2,5,21,False
Random4,79,3,17,0,3,5,24,False
DQN,79,4,38,21,0,369,19,False
Random2,79,4,15,-10,3,5,17,False
Random3,79,4,-6,5,1,5,21,False
Random4,79,4,17,5,2,5,24,False
DQN,79,5,49,11,1,369,19,False
Random2,79,5,5,-10,3,5,17,False
Random3,79,5,-4,2,2,5,21,False
Random4,79,5,30,2,0,5,24,False
DQN,79,6,40,-9,3,370,19,False
Random2,79,6,9,4,1,5,17,False
Random3,79,6,-4,0,2,5,21,False
Random4,79,6,51,0,0,5,24,False
DQN,79,7,40,0,1,370,19,False
Random2,79,7,7,-2,3,5,17,False
Random3,79,7,14,18,0,5,21,False
Random4,79,7,51,18,1,5,24,False
DQN,79,8,41,1,1,370,19,False
Random2,79,8,7,0,2,5,17,False
Random3,79,8,32,18,0,5,21,False
Random4,79,8,48,18,3,5,24,False
DQN,79,9,49,8,0,370,19,False
Random2,79,9,12,5,1,5,17,False
Random3,79,9,35,3,2,5,21,False
Random4,79,9,48,3,3,5,24,False
DQN,79,10,49,0,3,371,19,False
Random2,79,10,13,1,1,5,17,False
Random3,79,10,49,14,0,5,21,False
Random4,79,10,49,14,1,5,24,False
DQN,79,11,63,14,0,371,19,False
Random2,79,11,16,3,1,5,17,False
Random3,79,11,49,0,2,5,21,False
Random4,79,11,48,0,3,5,24,False
DQN,79,12,76,13,0,371,19,False
Random2,79,12,16,0,3,5,17,False
Random3,79,12,50,1,2,5,21,False
Random4,79,12,50,1,1,5,24,False
DQN,79,13,82,6,1,371,19,False
Random2,79,13,16,0,3,5,17,False
Random3,79,13,58,8,0,5,21,False
Random4,79,13,52,8,2,5,24,False
DQN,79,14,84,2,1,371,19,False
Random2,79,14,16,0,2,5,17,False
Random3,79,14,58,0,2,5,21,False
Random4,79,14,66,0,0,5,24,False
DQN,79,15,85,1,2,371,19,False
Random2,79,15,8,-8,3,5,17,False
Random3,79,15,62,4,1,5,21,False
Random4,79,15,85,4,0,5,24,False
DQN,79,16,88,3,2,371,19,False
Random2,79,16,15,7,0,5,17,False
Random3,79,16,68,6,1,5,21,False
Random4,79,16,85,6,3,5,24,False
DQN,79,17,82,-6,3,372,19,False
Random2,79,17,15,0,1,5,17,False
Random3,79,17,90,22,0,5,21,False
Random4,79,17,85,22,1,5,24,False
DQN,79,17,102,20,0,372,19,True
Random2,79,17,15,0,1,5,17,True
Random3,79,17,90,0,1,5,18,True
Random4,79,17,81,0,3,5,24,True
DQN,80,1,-8,-8,3,373,19,False
Random2,80,1,1,1,1,5,18,False
Random3,80,1,0,0,2,5,21,False
Random4,80,1,23,0,0,5,24,False
DQN,80,2,-8,0,2,373,19,False
Random2,80,2,-2,-3,3,5,18,False
Random3,80,2,1,1,1,5,21,False
Random4,80,2,41,1,0,5,24,False
DQN,80,3,-4,4,1,373,19,False
Random2,80,3,-2,0,2,5,18,False
Random3,80,3,1,0,2,5,21,False
Random4,80,3,53,0,0,5,24,False
DQN,80,4,-3,1,2,373,19,False
Random2,80,4,-2,0,3,5,18,False
Random3,80,4,12,11,0,5,21,False
Random4,80,4,57,11,1,5,24,False
DQN,80,5,-5,-2,3,374,19,False
Random2,80,5,14,16,0,5,18,False
Random3,80,5,14,2,1,5,21,False
Random4,80,5,57,2,2,5,24,False
DQN,80,6,17,22,0,374,19,False
Random2,80,6,4,-10,3,5,18,False
Random3,80,6,15,1,2,5,21,False
Random4,80,6,60,1,1,5,24,False
DQN,80,7,19,2,1,374,19,False
Random2,80,7,4,0,2,5,18,False
Random3,80,7,32,17,0,5,21,False
Random4,80,7,57,17,3,5,24,False
DQN,80,8,23,4,1,374,19,False
Random2,80,8,4,0,2,5,18,False
Random3,80,8,44,12,0,5,21,False
Random4,80,8,57,12,2,5,24,False
DQN,80,9,23,0,3,375,19,False
Random2,80,9,5,1,2,5,18,False
Random3,80,9,53,9,0,5,21,False
Random4,80,9,63,9,1,5,24,False
DQN,80,10,25,2,1,375,19,False
Random2,80,10,25,20,0,5,18,False
Random3,80,10,54,1,2,5,21,False
Random4,80,10,56,1,3,5,24,False
DQN,80,11,41,16,0,375,19,False
Random2,80,11,25,0,1,5,18,False
Random3,80,11,54,0,1,5,21,False
Random4,80,11,56,0,1,5,24,False
DQN,80,12,35,-6,3,376,19,False
Random2,80,12,39,14,0,5,18,False
Random3,80,12,57,3,2,5,21,False
Random4,80,12,61,3,1,5,24,False
DQN,80,13,35,0,2,377,19,False
Random2,80,13,39,0,2,5,18,False
Random3,80,13,72,15,0,5,21,False
Random4,80,13,62,15,1,5,24,False
DQN,80,14,36,1,2,377,19,False
Random2,80,14,58,19,0,5,18,False
Random3,80,14,62,-10,3,5,21,False
Random4,80,14,68,-10,1,5,24,False
DQN,80,15,39,3,2,377,19,False
Random2,80,15,65,7,1,5,18,False
Random3,80,15,55,-7,3,5,21,False
Random4,80,15,81,-7,0,5,24,False
DQN,80,16,29,-10,3,378,19,False
Random2,80,16,71,6,1,5,18,False
Random3,80,16,75,20,0,5,21,False
Random4,80,16,81,20,2,5,24,False
DQN,80,17,31,2,1,378,19,False
Random2,80,17,69,-2,3,5,18,False
Random3,80,17,76,1,2,5,21,False
Random4,80,17,96,1,0,5,24,False
DQN,80,18,50,19,0,378,19,False
Random2,80,18,62,-7,3,5,18,False
Random3,80,18,80,4,1,5,21,False
Random4,80,18,96,4,2,5,24,False
DQN,80,18,50,0,2,378,19,True
Random2,80,18,67,5,1,5,18,True
Random3,80,18,77,-3,3,5,20,True
Random4,80,18,110,-3,0,5,24,True
DQN,81,1,0,0,3,379,20,False
Random2,81,1,5,5,1,5,18,False
Random3,81,1,5,5,1,5,21,False
Random4,81,1,6,5,0,5,24,False
DQN,81,2,8,8,1,379,20,False
Random2,81,2,23,18,0,5,18,False
Random3,81,2,-5,-10,3,5,21,False
Random4,81,2,6,-10,2,5,24,False
DQN,81,3,0,-8,3,380,20,False
Random2,81,3,39,16,0,5,18,False
Random3,81,3,-2,3,2,5,21,False
Random4,81,3,11,3,1,5,24,False
DQN,81,4,13,13,0,380,20,False
Random2,81,4,39,0,2,5,18,False
Random3,81,4,-8,-6,3,5,21,False
Random4,81,4,20,-6,1,5,24,False
DQN,81,5,18,5,1,380,20,False
Random2,81,5,39,0,2,5,18,False
Random3,81,5,10,18,0,5,21,False
Random4,81,5,13,18,3,5,24,False
DQN,81,6,25,7,1,380,20,False
Random2,81,6,57,18,0,5,18,False
Random3,81,6,11,1,2,5,21,False
Random4,81,6,3,1,3,5,24,False
DQN,81,7,46,21,0,380,20,False
Random2,81,7,47,-10,3,5,18,False
Random3,81,7,13,2,2,5,21,False
Random4,81,7,6,2,1,5,24,False
DQN,81,8,47,1,2,380,20,False
Random2,81,8,38,-9,3,5,18,False
Random3,81,8,21,8,1,5,21,False
Random4,81,8,22,8,0,5,24,False
DQN,81,9,51,4,1,380,20,False
Random2,81,9,42,4,1,5,18,False
Random3,81,9,16,-5,3,5,21,False
Random4,81,9,35,-5,0,5,24,False
DQN,81,10,51,0,2,381,20,False
Random2,81,10,50,8,0,5,18,False
Random3,81,10,24,8,0,5,21,False
Random4,81,10,35,8,2,5,24,False
DQN,81,11,53,2,1,381,20,False
Random2,81,11,50,0,2,5,18,False
Random3,81,11,24,0,2,5,21,False
Random4,81,11,49,0,0,5,24,False
DQN,81,12,50,-3,3,382,20,False
Random2,81,12,50,0,2,5,18,False
Random3,81,12,42,18,0,5,21,False
Random4,81,12,50,18,1,5,24,False
DQN,81,13,54,4,1,382,20,False
Random2,81,13,54,4,1,5,18,False
Random3,81,13,45,3,3,5,21,False
Random4,81,13,55,3,0,5,24,False
DQN,81,14,54,0,3,383,20,False
Random2,81,14,60,6,1,5,18,False
Random3,81,14,46,1,2,5,21,False
Random4,81,14,64,1,0,5,24,False
DQN,81,15,44,-10,3,384,20,False
Random2,81,15,64,4,2,5,18,False
Random3,81,15,62,16,0,5,21,False
Random4,81,15,70,16,1,5,24,False
DQN,81,16,53,9,0,384,20,False
Random2,81,16,64,0,2,5,18,False
Random3,81,16,69,7,1,5,21,False
Random4,81,16,70,7,2,5,24,False
DQN,81,17,66,13,0,384,20,False
Random2,81,17,68,4,1,5,18,False
Random3,81,17,67,-2,3,5,21,False
Random4,81,17,71,-2,2,5,24,False
DQN,81,18,67,1,2,384,20,False
Random2,81,18,68,0,3,5,18,False
Random3,81,18,78,11,0,5,21,False
Random4,81,18,75,11,1,5,24,False
DQN,81,19,68,1,3,385,20,False
Random2,81,19,75,7,0,5,18,False
Random3,81,19,82,4,1,5,21,False
Random4,81,19,79,4,1,5,24,False
DQN,81,20,71,3,2,385,20,False
Random2,81,20,80,5,1,5,18,False
Random3,81,20,82,0,3,5,21,False
Random4,81,20,87,0,0,5,24,False
DQN,81,21,73,2,2,385,20,False
Random2,81,21,87,7,0,5,18,False
Random3,81,21,89,7,0,5,21,False
Random4,81,21,87,7,3,5,24,False
DQN,81,21,76,3,1,385,20,True
Random2,81,21,87,0,2,5,18,True
Random3,81,21,110,21,0,5,21,True
Random4,81,21,79,21,3,5,24,True
DQN,82,1,5,5,1,385,21,False
Random2,82,1,1,1,2,5,18,False
Random3,82,1,10,10,0,5,21,False
Random4,82,1,0,10,3,5,24,False
DQN,82,2,18,13,0,385,21,False
Random2,82,2,-2,-3,3,5,18,False
Random3,82,2,10,0,2,5,21,False
Random4,82,2,6,0,1,5,24,False
DQN,82,3,18,0,2,386,21,False
Random2,82,3,10,12,0,5,18,False
Random3,82,3,10,0,2,5,21,False
Random4,82,3,10,0,1,5,24,False
DQN,82,4,23,5,0,386,21,False
Random2,82,4,15,5,0,5,18,False
Random3,82,4,13,3,2,5,21,False
Random4,82,4,13,3,2,5,24,False
DQN,82,5,39,16,0,386,21,False
Random2,82,5,20,5,1,5,18,False
Random3,82,5,5,-8,3,5,21,False
Random4,82,5,16,-8,2,5,24,False
DQN,82,6,37,-2,3,387,21,False
Random2,82,6,20,0,1,5,18,False
Random3,82,6,5,0,1,5,21,False
Random4,82,6,34,0,0,5,24,False
DQN,82,7,33,-4,3,388,21,False
Random2,82,7,20,0,1,5,18,False
Random3,82,7,5,0,1,5,21,False
Random4,82,7,54,0,0,5,24,False
DQN,82,8,40,7,1,388,21,False
Random2,82,8,34,14,0,5,18,False
Random3,82,8,5,0,2,5,21,False
Random4,82,8,49,0,3,5,24,False
DQN,82,9,41,1,2,388,21,False
Random2,82,9,32,-2,3,5,18,False
Random3,82,9,9,4,1,5,21,False
Random4,82,9,62,4,0,5,24,False
DQN,82,10,41,0,3,389,21,False
Random2,82,10,33,1,2,5,18,False
Random3,82,10,20,11,0,5,21,False
Random4,82,10,66,11,1,5,24,False
DQN,82,11,41,0,2,389,21,False
Random2,82,11,31,-2,3,5,18,False
Random3,82,11,33,13,0,5,21,False
Random4,82,11,71,13,1,5,24,False
DQN,82,12,31,-10,3,390,21,False
Random2,82,12,31,0,2,5,18,False
Random3,82,12,43,10,1,5,21,False
Random4,82,12,87,10,0,5,24,False
DQN,82,13,35,4,1,390,21,False
Random2,82,13,42,11,0,5,18,False
Random3,82,13,43,0,3,5,21,False
Random4,82,13,88,0,2,5,24,False
DQN,82,14,35,0,2,391,21,False
Random2,82,14,48,6,1,5,18,False
Random3,82,14,43,0,2,5,21,False
Random4,82,14,98,0,0,5,24,False
DQN,82,15,25,-10,3,392,21,False
Random2,82,15,61,13,0,5,18,False
Random3,82,15,56,13,0,5,21,False
Random4,82,15,98,13,2,5,24,False
DQN,82,15,25,0,2,393,21,True
Random2,82,15,61,0,2,5,18,True
Random3,82,15,64,8,0,5,22,True
Random4,82,15,106,8,0,5,24,True
DQN,83,1,3,3,2,393,22,False
Random2,83,1,4,4,1,5,18,False
Random3,83,1,-8,-8,3,5,21,False
Random4,83,1,17,-8,0,5,24,False
DQN,83,2,3,0,2,393,22,False
Random2,83,2,18,14,0,5,18,False
Random3,83,2,-12,-4,3,5,21,False
Random4,83,2,23,-4,1,5,24,False
DQN,83,3,3,0,2,393,22,False
Random2,83,3,22,4,1,5,18,False
Random3,83,3,-21,-9,3,5,21,False
Random4,83,3,44,-9,0,5,24,False
DQN,83,4,-7,-10,3,394,22,False
Random2,83,4,39,17,0,5,18,False
Random3,83,4,-21,0,2,5,21,False
Random4,83,4,53,0,1,5,24,False
DQN,83,5,-7,0,2,394,22,False
Random2,83,5,53,14,0,5,18,False
Random3,83,5,-15,6,1,5,21,False
Random4,83,5,49,6,3,5,24,False
DQN,83,6,-3,4,1,394,22,False
Random2,83,6,47,-6,3,5,18,False
Random3,83,6,-13,2,2,5,21,False
Random4,83,6,65,2,0,5,24,False
DQN,83,7,21,24,0,394,22,False
Random2,83,7,47,0,2,5,18,False
Random3,83,7,-23,-10,3,5,21,False
Random4,83,7,67,-10,1,5,24,False
DQN,83,8,37,16,0,394,22,False
Random2,83,8,48,1,2,5,18,False
Random3,83,8,-18,5,1,5,21,False
Random4,83,8,61,5,3,5,24,False
DQN,83,9,45,8,1,394,22,False
Random2,83,9,48,0,2,5,18,False
Random3,83,9,-24,-6,3,5,21,False
Random4,83,9,75,-6,0,5,24,False
DQN,83,10,63,18,0,394,22,False
Random2,83,10,42,-6,3,5,18,False
Random3,83,10,-20,4,1,5,21,False
Random4,83,10,75,4,2,5,24,False
DQN,83,11,62,-1,3,395,22,False
Random2,83,11,55,13,0,5,18,False
Random3,83,11,-20,0,2,5,21,False
Random4,83,11,79,0,1,5,24,False
DQN,83,12,76,14,0,395,22,False
Random2,83,12,53,-2,3,5,18,False
Random3,83,12,-20,0,2,5,21,False
Random4,83,12,83,0,1,5,24,False
DQN,83,13,83,7,1,395,22,False
Random2,83,13,62,9,0,5,18,False
Random3,83,13,-20,0,2,5,21,False
Random4,83,13,83,0,2,5,24,False
DQN,83,14,86,3,1,395,22,False
Random2,83,14,62,0,3,5,18,False
Random3,83,14,-18,2,2,5,21,False
Random4,83,14,94,2,0,5,24,False
DQN,83,15,86,0,2,395,22,False
Random2,83,15,63,1,1,5,18,False
Random3,83,15,0,18,0,5,21,False
Random4,83,15,91,18,3,5,24,False
DQN,83,16,99,13,0,395,22,False
Random2,83,16,69,6,1,5,18,False
Random3,83,16,2,2,2,5,21,False
Random4,83,16,86,2,3,5,24,False
DQN,83,16,93,-6,3,396,22,True
Random2,83,16,69,0,2,5,18,True
Random3,83,16,7,5,1,5,21,True
Random4,83,16,103,5,0,5,22,True
DQN,84,1,18,18,0,396,22,False
Random2,84,1,-10,-10,3,5,18,False
Random3,84,1,1,1,2,5,22,False
Random4,84,1,7,1,1,5,24,False
DQN,84,2,31,13,0,396,22,False
Random2,84,2,-5,5,1,5,18,False
Random3,84,2,5,4,2,5,22,False
Random4,84,2,1,4,3,5,24,False
DQN,84,3,34,3,2,396,22,False
Random2,84,3,9,14,0,5,18,False
Random3,84,3,-1,-6,3,5,22,False
Random4,84,3,6,-6,1,5,24,False
DQN,84,4,34,0,2,396,22,False
Random2,84,4,20,11,1,5,18,False
Random3,84,4,13,14,0,5,22,False
Random4,84,4,-3,14,3,5,24,False
DQN,84,5,39,5,1,396,22,False
Random2,84,5,22,2,2,5,18,False
Random3,84,5,14,1,3,5,22,False
Random4,84,5,5,1,0,5,24,False
DQN,84,6,29,-10,3,397,22,False
Random2,84,6,27,5,2,5,18,False
Random3,84,6,28,14,0,5,22,False
Random4,84,6,12,14,1,5,24,False
DQN,84,7,45,16,0,397,22,False
Random2,84,7,37,10,1,5,18,False
Random3,84,7,18,-10,3,5,22,False
Random4,84,7,12,-10,2,5,24,False
DQN,84,8,45,0,2,398,22,False
Random2,84,8,37,0,2,5,18,False
Random3,84,8,33,15,0,5,22,False
Random4,84,8,13,15,1,5,24,False
DQN,84,9,45,0,1,398,22,False
Random2,84,9,61,24,0,5,18,False
Random3,84,9,33,0,1,5,22,False
Random4,84,9,5,0,3,5,24,False
DQN,84,10,45,0,2,398,22,False
Random2,84,10,76,15,0,5,18,False
Random3,84,10,38,5,1,5,22,False
Random4,84,10,1,5,3,5,24,False
DQN,84,11,62,17,0,398,22,False
Random2,84,11,81,5,1,5,18,False
Random3,84,11,29,-9,3,5,22,False
Random4,84,11,4,-9,2,5,24,False
DQN,84,12,67,5,1,398,22,False
Random2,84,12,76,-5,3,5,18,False
Random3,84,12,45,16,0,5,22,False
Random4,84,12,4,16,2,5,24,False
DQN,84,13,80,13,0,398,22,False
Random2,84,13,69,-7,3,5,18,False
Random3,84,13,49,4,2,5,22,False
Random4,84,13,10,4,1,5,24,False
DQN,84,14,89,9,0,398,22,False
Random2,84,14,71,2,2,5,18,False
Random3,84,14,53,4,1,5,22,False
Random4,84,14,11,4,3,5,24,False
DQN,84,15,90,1,1,398,22,False
Random2,84,15,71,0,2,5,18,False
Random3,84,15,50,-3,3,5,22,False
Random4,84,15,29,-3,0,5,24,False
DQN,84,16,91,1,2,398,22,False
Random2,84,16,86,15,0,5,18,False
Random3,84,16,46,-4,3,5,22,False
Random4,84,16,33,-4,1,5,24,False
DQN,84,17,92,1,1,398,22,False
Random2,84,17,86,0,2,5,18,False
Random3,84,17,46,0,2,5,22,False
Random4,84,17,48,0,0,5,24,False
DQN,84,18,92,0,2,398,22,False
Random2,84,18,77,-9,3,5,18,False
Random3,84,18,58,12,1,5,22,False
Random4,84,18,61,12,0,5,24,False
DQN,84,19,93,1,2,398,22,False
Random2,84,19,89,12,1,5,18,False
Random3,84,19,48,-10,3,5,22,False
Random4,84,19,74,-10,0,5,24,False
DQN,84,20,93,0,3,399,22,False
Random2,84,20,98,9,0,5,18,False
Random3,84,20,51,3,2,5,22,False
Random4,84,20,78,3,1,5,24,False
DQN,84,20,87,-6,3,400,22,True
Random2,84,20,100,2,2,5,18,True
Random3,84,20,57,6,1,5,22,True
Random4,84,20,92,6,0,5,23,True
DQN,85,1,5,5,1,400,22,False
Random2,85,1,0,0,3,5,18,False
Random3,85,1,8,8,0,5,23,False
Random4,85,1,3,8,2,5,24,False
DQN,85,2,0,-5,3,401,22,False
Random2,85,2,3,3,1,5,18,False
Random3,85,2,8,0,2,5,23,False
Random4,85,2,21,0,0,5,24,False
DQN,85,3,0,0,2,401,22,False
Random2,85,3,-6,-9,3,5,18,False
Random3,85,3,16,8,1,5,23,False
Random4,85,3,38,8,0,5,24,False
DQN,85,4,9,9,0,401,22,False
Random2,85,4,-6,0,2,5,18,False
Random3,85,4,23,7,1,5,23,False
Random4,85,4,38,7,2,5,24,False
DQN,85,5,15,6,1,401,22,False
Random2,85,5,-16,-10,3,5,18,False
Random3,85,5,23,0,2,5,23,False
Random4,85,5,58,0,0,5,24,False
DQN,85,6,28,13,0,401,22,False
Random2,85,6,-19,-3,3,5,18,False
Random3,85,6,28,5,1,5,23,False
Random4,85,6,59,5,2,5,24,False
DQN,85,7,25,-3,3,402,22,False
Random2,85,7,-14,5,1,5,18,False
Random3,85,7,42,14,0,5,23,False
Random4,85,7,59,14,2,5,24,False
DQN,85,8,41,16,0,402,22,False
Random2,85,8,-14,0,2,5,18,False
Random3,85,8,46,4,1,5,23,False
Random4,85,8,55,4,3,5,24,False
DQN,85,9,41,0,2,403,22,False
Random2,85,9,-12,2,1,5,18,False
Random3,85,9,46,0,2,5,23,False
Random4,85,9,69,0,0,5,24,False
DQN,85,10,53,12,1,403,22,False
Random2,85,10,2,14,0,5,18,False
Random3,85,10,46,0,2,5,23,False
Random4,85,10,59,0,3,5,24,False
DQN,85,11,53,0,2,404,22,False
Random2,85,11,16,14,0,5,18,False
Random3,85,11,46,0,2,5,23,False
Random4,85,11,61,0,1,5,24,False
DQN,85,12,57,4,1,404,22,False
Random2,85,12,14,-2,3,5,18,False
Random3,85,12,60,14,0,5,23,False
Random4,85,12,61,14,2,5,24,False
DQN,85,13,57,0,3,405,22,False
Random2,85,13,22,8,0,5,18,False
Random3,85,13,61,1,2,5,23,False
Random4,85,13,68,1,1,5,24,False
DQN,85,14,61,4,1,405,22,False
Random2,85,14,22,0,3,5,18,False
Random3,85,14,65,4,1,5,23,False
Random4,85,14,76,4,0,5,24,False
DQN,85,15,63,2,2,405,22,False
Random2,85,15,17,-5,3,5,18,False
Random3,85,15,80,15,0,5,23,False
Random4,85,15,80,15,1,5,24,False
DQN,85,16,63,0,3,406,22,False
Random2,85,16,30,13,0,5,18,False
Random3,85,16,81,1,2,5,23,False
Random4,85,16,82,1,1,5,24,False
DQN,85,17,65,2,2,406,22,False
Random2,85,17,44,14,0,5,18,False
Random3,85,17,75,-6,3,5,23,False
Random4,85,17,88,-6,1,5,24,False
DQN,85,17,70,5,1,406,22,True
Random2,85,17,48,4,2,5,18,True
Random3,85,17,66,-9,3,5,19,True
Random4,85,17,104,-9,0,5,24,True
DQN,86,1,4,4,2,406,22,False
