player,game,round,current_score,round_score,placement,round_wins,game_wins,last_trick
Random2,9,13,94,8,1,4,0,False
Random3,9,13,41,4,2,4,1,False
Random4,9,13,45,4,3,4,0,False
ISMCTS,9,14,32,4,2,64,8,False
Random2,9,14,94,0,3,4,0,False
Random3,9,14,46,5,1,4,1,False
Random4,9,14,52,5,0,4,0,False
ISMCTS,9,15,36,4,1,64,8,False
Random2,9,15,86,-8,3,4,0,False
Random3,9,15,66,20,0,4,1,False
Random4,9,15,52,20,2,4,0,False
ISMCTS,9,16,29,-7,3,65,8,False
Random2,9,16,86,0,1,4,0,False
Random3,9,16,66,0,1,4,1,False
Random4,9,16,75,0,0,4,0,False
ISMCTS,9,17,29,0,2,66,8,False
Random2,9,17,86,0,2,4,0,False
Random3,9,17,69,3,1,4,1,False
Random4,9,17,88,3,0,4,0,False
ISMCTS,9,17,29,0,1,66,9,True
Random2,9,17,80,-6,3,4,0,True
Random3,9,17,69,0,1,4,1,True
Random4,9,17,110,0,0,4,0,True
ISMCTS,10,1,-8,-8,3,67,9,False
Random2,10,1,15,15,0,4,0,False
Random3,10,1,9,9,1,4,1,False
Random4,10,1,0,9,2,4,0,False
ISMCTS,10,2,-6,2,2,67,9,False
Random2,10,2,28,13,0,4,0,False
Random3,10,2,13,4,1,4,1,False
Random4,10,2,-3,4,3,4,0,False
ISMCTS,10,3,-4,2,1,67,9,False
Random2,10,3,28,0,3,4,0,False
Random3,10,3,15,2,1,4,1,False
Random4,10,3,9,2,0,4,0,False
ISMCTS,10,4,-2,2,1,67,9,False
Random2,10,4,46,18,0,4,0,False
Random3,10,4,11,-4,3,4,1,False
Random4,10,4,9,-4,2,4,0,False
ISMCTS,10,5,-6,-4,3,68,9,False
Random2,10,5,65,19,0,4,0,False
Random3,10,5,12,1,1,4,1,False
Random4,10,5,9,1,2,4,0,False
ISMCTS,10,6,-2,4,1,68,9,False
Random2,10,6,66,1,2,4,0,False
Random3,10,6,5,-7,3,4,1,False
Random4,10,6,27,-7,0,4,0,False
ISMCTS,10,7,2,4,2,68,9,False
Random2,10,7,71,5,1,4,0,False
Random3,10,7,11,6,0,4,1,False
Random4,10,7,28,6,3,4,0,False
ISMCTS,10,8,2,0,2,68,9,False
Random2,10,8,75,4,1,4,0,False
Random3,10,8,2,-9,3,4,1,False
Random4,10,8,49,-9,0,4,0,False
ISMCTS,10,9,2,0,3,69,9,False
Random2,10,9,79,4,1,4,0,False
Random3,10,9,4,2,2,4,1,False
Random4,10,9,59,2,0,4,0,False
ISMCTS,10,10,6,4,1,69,9,False
Random2,10,10,74,-5,3,4,0,False
Random3,10,10,4,0,2,4,1,False
Random4,10,10,76,0,0,4,0,False
ISMCTS,10,11,13,7,0,69,9,False
Random2,10,11,75,1,2,4,0,False
Random3,10,11,5,1,2,4,1,False
Random4,10,11,83,1,0,4,0,False
ISMCTS,10,12,13,0,2,69,9,False
Random2,10,12,83,8,1,4,0,False
Random3,10,12,22,17,0,4,1,False
Random4,10,12,74,17,3,4,0,False
ISMCTS,10,13,13,0,2,70,9,False
Random2,10,13,83,0,2,4,0,False
Random3,10,13,36,14,0,4,1,False
Random4,10,13,76,14,1,4,0,False
ISMCTS,10,14,15,2,2,70,9,False
Random2,10,14,83,0,3,4,0,False
Random3,10,14,43,7,0,4,1,False
Random4,10,14,83,7,0,4,0,False
ISMCTS,10,15,25,10,1,70,9,False
Random2,10,15,96,13,0,4,0,False
Random3,10,15,43,0,2,4,1,False
Random4,10,15,76,0,3,4,0,False
ISMCTS,10,16,38,13,0,70,9,False
Random2,10,16,89,-7,3,4,0,False
Random3,10,16,53,10,1,4,1,False
Random4,10,16,76,10,2,4,0,False
ISMCTS,10,17,52,14,0,70,9,False
Random2,10,17,79,-10,3,4,0,False
Random3,10,17,60,7,1,4,1,False
Random4,10,17,81,7,2,4,0,False
ISMCTS,10,18,55,3,2,70,9,False
Random2,10,18,74,-5,3,4,0,False
Random3,10,18,74,14,0,4,1,False
Random4,10,18,85,14,1,4,0,False
ISMCTS,10,18,46,-9,3,71,10,True
Random2,10,18,76,2,2,4,0,True
Random3,10,18,79,5,1,4,1,True
Random4,10,18,103,5,0,4,0,True
ISMCTS,11,1,-9,-9,3,72,10,False
Random2,11,1,8,8,1,4,0,False
Random3,11,1,0,0,2,4,1,False
Random4,11,1,17,0,0,4,0,False
ISMCTS,11,2,-8,1,2,72,10,False
Random2,11,2,20,12,0,4,0,False
Random3,11,2,3,3,1,4,1,False
Random4,11,2,17,3,3,4,0,False
ISMCTS,11,3,-8,0,2,73,10,False
Random2,11,3,22,2,1,4,0,False
Random3,11,3,17,14,0,4,1,False
Random4,11,3,17,14,2,4,0,False
ISMCTS,11,4,1,9,1,73,10,False
Random2,11,4,12,-10,3,4,0,False
Random3,11,4,20,3,2,4,1,False
Random4,11,4,31,3,0,4,0,False
ISMCTS,11,5,6,5,1,73,10,False
Random2,11,5,6,-6,3,4,0,False
Random3,11,5,34,14,0,4,1,False
Random4,11,5,34,14,2,4,0,False
ISMCTS,11,6,6,0,3,74,10,False
Random2,11,6,9,3,1,4,0,False
Random3,11,6,45,11,0,4,1,False
Random4,11,6,36,11,2,4,0,False
ISMCTS,11,7,10,4,2,74,10,False
Random2,11,7,14,5,1,4,0,False
Random3,11,7,58,13,0,4,1,False
Random4,11,7,30,13,3,4,0,False
ISMCTS,11,8,11,1,2,74,10,False
Random2,11,8,11,-3,3,4,0,False
Random3,11,8,72,14,0,4,1,False
Random4,11,8,34,14,1,4,0,False
ISMCTS,11,9,1,-10,3,75,10,False
Random2,11,9,13,2,2,4,0,False
Random3,11,9,76,4,1,4,1,False
Random4,11,9,54,4,0,4,0,False
ISMCTS,11,10,10,9,0,75,10,False
Random2,11,10,20,7,1,4,0,False
Random3,11,10,76,0,2,4,1,False
Random4,11,10,54,0,2,4,0,False
ISMCTS,11,11,0,-10,3,76,10,False
Random2,11,11,28,8,1,4,0,False
Random3,11,11,89,13,0,4,1,False
Random4,11,11,59,13,2,4,0,False
ISMCTS,11,12,4,4,1,76,10,False
Random2,11,12,41,13,0,4,0,False
Random3,11,12,85,-4,3,4,1,False
Random4,11,12,62,-4,2,4,0,False
ISMCTS,11,13,4,0,2,76,10,False
Random2,11,13,62,21,0,4,0,False
Random3,11,13,86,1,1,4,1,False
Random4,11,13,56,1,3,4,0,False
ISMCTS,11,14,18,14,0,76,10,False
Random2,11,14,62,0,2,4,0,False
Random3,11,14,83,-3,3,4,1,False
Random4,11,14,61,-3,1,4,0,False
ISMCTS,11,15,22,4,1,76,10,False
Random2,11,15,73,11,0,4,0,False
Random3,11,15,83,0,3,4,1,False
Random4,11,15,62,0,2,4,0,False
ISMCTS,11,16,22,0,2,77,10,False
Random2,11,16,75,2,1,4,0,False
Random3,11,16,97,14,0,4,1,False
Random4,11,16,62,14,2,4,0,False
ISMCTS,11,16,16,-6,3,78,11,True
Random2,11,16,75,0,2,4,0,True
Random3,11,16,100,3,1,4,1,True
Random4,11,16,81,3,0,4,0,True
ISMCTS,12,1,1,1,2,78,11,False
Random2,12,1,-2,-2,3,4,0,False
Random3,12,1,13,13,0,4,1,False
Random4,12,1,4,13,1,4,0,False
ISMCTS,12,2,1,0,2,78,11,False
Random2,12,2,6,8,1,4,0,False
Random3,12,2,27,14,0,4,1,False
Random4,12,2,-2,14,3,4,0,False
ISMCTS,12,3,5,4,1,78,11,False
Random2,12,3,13,7,0,4,0,False
Random3,12,3,28,1,3,4,1,False
Random4,12,3,2,1,1,4,0,False
ISMCTS,12,4,0,-5,3,79,11,False
Random2,12,4,15,2,2,4,0,False
Random3,12,4,41,13,0,4,1,False
Random4,12,4,8,13,1,4,0,False
ISMCTS,12,5,9,9,0,79,11,False
Random2,12,5,15,0,2,4,0,False
Random3,12,5,48,7,1,4,1,False
Random4,12,5,8,7,2,4,0,False
ISMCTS,12,6,10,1,2,79,11,False
Random2,12,6,22,7,1,4,0,False
Random3,12,6,56,8,0,4,1,False
Random4,12,6,8,8,3,4,0,False
ISMCTS,12,7,11,1,2,79,11,False
Random2,12,7,26,4,1,4,0,False
Random3,12,7,77,21,0,4,1,False
Random4,12,7,-2,21,3,4,0,False
ISMCTS,12,8,16,5,0,79,11,False
Random2,12,8,30,4,1,4,0,False
Random3,12,8,81,4,1,4,1,False
Random4,12,8,1,4,3,4,0,False
ISMCTS,12,9,14,-2,3,80,11,False
Random2,12,9,30,0,2,4,0,False
Random3,12,9,95,14,0,4,1,False
Random4,12,9,5,14,1,4,0,False
ISMCTS,12,10,6,-8,3,81,11,False
Random2,12,10,30,0,2,4,0,False
Random3,12,10,96,1,1,4,1,False
Random4,12,10,28,1,0,4,0,False
ISMCTS,12,11,10,4,1,81,11,False
Random2,12,11,28,-2,3,4,0,False
Random3,12,11,96,0,2,4,1,False
Random4,12,11,42,0,0,4,0,False
ISMCTS,12,12,23,13,0,81,11,False
Random2,12,12,32,4,2,4,0,False
Random3,12,12,87,-9,3,4,1,False
Random4,12,12,50,-9,1,4,0,False
ISMCTS,12,13,23,0,1,81,11,False
Random2,12,13,28,-4,3,4,0,False
Random3,12,13,87,0,1,4,1,False
Random4,12,13,70,0,0,4,0,False
ISMCTS,12,14,26,3,1,81,11,False
Random2,12,14,28,0,2,4,0,False
Random3,12,14,77,-10,3,4,1,False
Random4,12,14,93,-10,0,4,0,False
ISMCTS,12,14,26,0,2,81,12,True
Random2,12,14,42,14,0,4,0,True
Random3,12,14,67,-10,3,4,1,True
Random4,12,14,105,-10,1,4,0,True
ISMCTS,13,1,19,19,0,81,12,False
Random2,13,1,3,3,1,4,0,False
Random3,13,1,-9,-9,3,4,1,False
Random4,13,1,3,-9,1,4,0,False
ISMCTS,13,2,23,4,1,81,12,False
Random2,13,2,18,15,0,4,0,False
Random3,13,2,-9,0,2,4,1,False
Random4,13,2,0,0,3,4,0,False
ISMCTS,13,3,23,0,2,81,12,False
Random2,13,3,22,4,1,4,0,False
Random3,13,3,9,18,0,4,1,False
Random4,13,3,-6,18,3,4,0,False
ISMCTS,13,4,26,3,1,81,12,False
Random2,13,4,23,1,2,4,0,False
Random3,13,4,22,13,0,4,1,False
Random4,13,4,-7,13,3,4,0,False
ISMCTS,13,5,26,0,2,82,12,False
Random2,13,5,23,0,2,4,0,False
Random3,13,5,30,8,0,4,1,False
Random4,13,5,1,8,0,4,0,False
ISMCTS,13,6,27,1,3,83,12,False
Random2,13,6,26,3,2,4,0,False
Random3,13,6,34,4,1,4,1,False
Random4,13,6,9,4,0,4,0,False
ISMCTS,13,7,27,0,2,84,12,False
Random2,13,7,26,0,2,4,0,False
Random3,13,7,48,14,0,4,1,False
Random4,13,7,11,14,1,4,0,False
ISMCTS,13,8,27,0,3,85,12,False
Random2,13,8,30,4,1,4,0,False
Random3,13,8,59,11,0,4,1,False
Random4,13,8,12,11,2,4,0,False
ISMCTS,13,9,22,-5,3,86,12,False
Random2,13,9,51,21,0,4,0,False
Random3,13,9,59,0,1,4,1,False
Random4,13,9,12,0,1,4,0,False
ISMCTS,13,10,16,-6,3,87,12,False
Random2,13,10,56,5,1,4,0,False
Random3,13,10,72,13,0,4,1,False
Random4,13,10,16,13,2,4,0,False
ISMCTS,13,11,12,-4,3,88,12,False
Random2,13,11,59,3,1,4,0,False
Random3,13,11,89,17,0,4,1,False
Random4,13,11,16,17,2,4,0,False
ISMCTS,13,11,10,-2,3,89,13,True
Random2,13,11,63,4,1,4,0,True
Random3,13,11,103,14,0,4,1,True
Random4,13,11,16,14,2,4,0,True
ISMCTS,14,1,-9,-9,3,90,13,False
Random2,14,1,8,8,1,4,0,False
Random3,14,1,17,17,0,4,1,False
Random4,14,1,0,17,2,4,0,False
ISMCTS,14,2,-9,0,3,91,13,False
Random2,14,2,22,14,0,4,0,False
Random3,14,2,18,1,1,4,1,False
Random4,14,2,1,1,1,4,0,False
ISMCTS,14,3,-8,1,2,91,13,False
Random2,14,3,24,2,1,4,0,False
Random3,14,3,13,-5,3,4,1,False
Random4,14,3,19,-5,0,4,0,False
ISMCTS,14,4,5,13,0,91,13,False
Random2,14,4,28,4,1,4,0,False
Random3,14,4,12,-1,3,4,1,False
Random4,14,4,19,-1,2,4,0,False
ISMCTS,14,5,7,2,2,91,13,False
Random2,14,5,42,14,0,4,0,False
Random3,14,5,8,-4,3,4,1,False
Random4,14,5,23,-4,1,4,0,False
ISMCTS,14,6,9,2,1,91,13,False
Random2,14,6,44,2,1,4,0,False
Random3,14,6,0,-8,3,4,1,False
Random4,14,6,43,-8,0,4,0,False
ISMCTS,14,7,32,23,0,91,13,False
Random2,14,7,44,0,2,4,0,False
Random3,14,7,3,3,1,4,1,False
Random4,14,7,33,3,3,4,0,False
ISMCTS,14,8,22,-10,3,92,13,False
Random2,14,8,49,5,1,4,0,False
Random3,14,8,21,18,0,4,1,False
Random4,14,8,36,18,2,4,0,False
ISMCTS,14,9,22,0,2,92,13,False
Random2,14,9,69,20,0,4,0,False
Random3,14,9,25,4,1,4,1,False
Random4,14,9,28,4,3,4,0,False
ISMCTS,14,10,20,-2,3,93,13,False
Random2,14,10,73,4,1,4,0,False
Random3,14,10,26,1,2,4,1,False
Random4,14,10,41,1,0,4,0,False
ISMCTS,14,11,25,5,1,93,13,False
Random2,14,11,80,7,0,4,0,False
Random3,14,11,30,4,2,4,1,False
Random4,14,11,41,4,3,4,0,False
ISMCTS,14,11,15,-10,3,94,14,True
Random2,14,11,101,21,0,4,0,True
Random3,14,11,31,1,2,4,1,True
Random4,14,11,45,1,1,4,0,True
ISMCTS,15,1,3,3,1,94,14,False
Random2,15,1,0,0,2,4,0,False
Random3,15,1,21,21,0,4,1,False
Random4,15,1,-8,21,3,4,0,False
ISMCTS,15,2,-7,-10,3,95,14,False
Random2,15,2,5,5,1,4,0,False
Random3,15,2,23,2,2,4,1,False
Random4,15,2,11,2,0,4,0,False
ISMCTS,15,3,-10,-3,3,96,14,False
Random2,15,3,23,18,0,4,0,False
Random3,15,3,24,1,1,4,1,False
Random4,15,3,11,1,2,4,0,False
ISMCTS,15,4,-20,-10,3,97,14,False
Random2,15,4,27,4,1,4,0,False
Random3,15,4,44,20,0,4,1,False
Random4,15,4,13,20,2,4,0,False
ISMCTS,15,5,-16,4,1,97,14,False
Random2,15,5,42,15,0,4,0,False
Random3,15,5,48,4,1,4,1,False
Random4,15,5,6,4,3,4,0,False
ISMCTS,15,6,-15,1,1,97,14,False
Random2,15,6,62,20,0,4,0,False
Random3,15,6,48,0,2,4,1,False
Random4,15,6,1,0,3,4,0,False
ISMCTS,15,7,-15,0,2,98,14,False
Random2,15,7,76,14,0,4,0,False
Random3,15,7,48,0,2,4,1,False
Random4,15,7,3,0,1,4,0,False
ISMCTS,15,8,-10,5,1,98,14,False
Random2,15,8,77,1,2,4,0,False
Random3,15,8,38,-10,3,4,1,False
Random4,15,8,23,-10,0,4,0,False
ISMCTS,15,9,-9,1,2,99,14,False
Random2,15,9,84,7,0,4,0,False
Random3,15,9,45,7,0,4,1,False
Random4,15,9,24,7,2,4,0,False
ISMCTS,15,10,-13,-4,3,100,14,False
Random2,15,10,97,13,0,4,0,False
Random3,15,10,45,0,2,4,1,False
Random4,15,10,31,0,1,4,0,False
ISMCTS,15,10,-13,0,1,101,15,True
Random2,15,10,113,16,0,4,0,True
Random3,15,10,45,0,1,4,1,True
Random4,15,10,31,0,1,4,0,True
ISMCTS,16,1,0,0,2,102,15,False
Random2,16,1,12,12,0,4,0,False
Random3,16,1,0,0,2,4,1,False
Random4,16,1,4,0,1,4,0,False
ISMCTS,16,2,1,1,2,102,15,False
Random2,16,2,14,2,1,4,0,False
Random3,16,2,-6,-6,3,4,1,False
Random4,16,2,23,-6,0,4,0,False
ISMCTS,16,3,3,2,2,102,15,False
Random2,16,3,18,4,1,4,0,False
Random3,16,3,14,20,0,4,1,False
Random4,16,3,13,20,3,4,0,False
ISMCTS,16,4,3,0,2,103,15,False
Random2,16,4,18,0,2,4,0,False
Random3,16,4,23,9,0,4,1,False
Random4,16,4,20,9,1,4,0,False
ISMCTS,16,5,5,2,3,104,15,False
Random2,16,5,25,7,0,4,0,False
Random3,16,5,27,4,1,4,1,False
Random4,16,5,23,4,2,4,0,False
ISMCTS,16,6,-4,-9,3,105,15,False
Random2,16,6,43,18,0,4,0,False
Random3,16,6,34,7,1,4,1,False
Random4,16,6,23,7,2,4,0,False
ISMCTS,16,7,5,9,0,105,15,False
Random2,16,7,44,1,2,4,0,False
Random3,16,7,40,6,1,4,1,False
Random4,16,7,23,6,3,4,0,False
ISMCTS,16,8,8,3,2,105,15,False
Random2,16,8,44,0,3,4,0,False
Random3,16,8,44,4,1,4,1,False
Random4,16,8,32,4,0,4,0,False
ISMCTS,16,9,8,0,2,105,15,False
Random2,16,9,55,11,1,4,0,False
Random3,16,9,59,15,0,4,1,False
Random4,16,9,22,15,3,4,0,False
ISMCTS,16,10,8,0,2,106,15,False
Random2,16,10,70,15,0,4,0,False
Random3,16,10,59,0,2,4,1,False
Random4,16,10,23,0,1,4,0,False
ISMCTS,16,11,10,2,1,106,15,False
Random2,16,11,63,-7,3,4,0,False
Random3,16,11,79,20,0,4,1,False
Random4,16,11,24,20,2,4,0,False
ISMCTS,16,12,14,4,1,106,15,False
Random2,16,12,63,0,2,4,0,False
Random3,16,12,74,-5,3,4,1,False
Random4,16,12,41,-5,0,4,0,False
ISMCTS,16,13,18,4,1,106,15,False
Random2,16,13,63,0,2,4,0,False
Random3,16,13,74,0,2,4,1,False
Random4,16,13,53,0,0,4,0,False
ISMCTS,16,14,19,1,2,106,15,False
Random2,16,14,65,2,1,4,0,False
Random3,16,14,74,0,3,4,1,False
Random4,16,14,66,0,0,4,0,False
ISMCTS,16,15,19,0,1,106,15,False
Random2,16,15,87,22,0,4,0,False
Random3,16,15,74,0,1,4,1,False
Random4,16,15,60,0,3,4,0,False
ISMCTS,16,16,23,4,1,106,15,False
Random2,16,16,79,-8,3,4,0,False
Random3,16,16,94,20,0,4,1,False
Random4,16,16,60,20,2,4,0,False
ISMCTS,16,17,13,-10,3,107,15,False
Random2,16,17,88,9,1,4,0,False
Random3,16,17,98,4,2,4,1,False
Random4,16,17,73,4,0,4,0,False
ISMCTS,16,17,10,-3,3,108,16,True
Random2,16,17,88,0,1,4,0,True
Random3,16,17,117,19,0,4,1,True
Random4,16,17,73,19,1,4,0,True
ISMCTS,17,1,-10,-10,3,109,16,False
Random2,17,1,6,6,1,4,0,False
Random3,17,1,17,17,0,4,1,False
Random4,17,1,3,17,2,4,0,False
ISMCTS,17,2,-10,0,2,110,16,False
Random2,17,2,9,3,1,4,0,False
Random3,17,2,30,13,0,4,1,False
Random4,17,2,3,13,2,4,0,False
ISMCTS,17,3,-16,-6,3,111,16,False
Random2,17,3,9,0,2,4,0,False
Random3,17,3,45,15,0,4,1,False
Random4,17,3,10,15,1,4,0,False
ISMCTS,17,4,-24,-8,3,112,16,False
Random2,17,4,12,3,2,4,0,False
Random3,17,4,62,17,0,4,1,False
Random4,17,4,14,17,1,4,0,False
ISMCTS,17,5,-10,14,0,112,16,False
Random2,17,5,21,9,1,4,0,False
Random3,17,5,53,-9,3,4,1,False
Random4,17,5,16,-9,2,4,0,False
ISMCTS,17,6,-12,-2,3,113,16,False
Random2,17,6,26,5,1,4,0,False
Random3,17,6,53,0,2,4,1,False
Random4,17,6,29,0,0,4,0,False
ISMCTS,17,7,-20,-8,3,114,16,False
Random2,17,7,32,6,1,4,0,False
Random3,17,7,71,18,0,4,1,False
Random4,17,7,29,18,2,4,0,False
ISMCTS,17,8,-16,4,1,114,16,False
Random2,17,8,35,3,3,4,0,False
Random3,17,8,76,5,0,4,1,False
Random4,17,8,33,5,1,4,0,False
ISMCTS,17,9,-13,3,1,114,16,False
Random2,17,9,48,13,0,4,0,False
Random3,17,9,76,0,2,4,1,False
Random4,17,9,33,0,2,4,0,False
ISMCTS,17,10,-12,1,2,114,16,False
Random2,17,10,56,8,0,4,0,False
Random3,17,10,76,0,3,4,1,False
Random4,17,10,40,0,1,4,0,False
ISMCTS,17,11,-6,6,1,114,16,False
Random2,17,11,56,0,2,4,0,False
Random3,17,11,96,20,0,4,1,False
Random4,17,11,30,20,3,4,0,False
ISMCTS,17,11,-1,5,1,114,17,True
Random2,17,11,57,1,2,4,0,True
Random3,17,11,106,10,0,4,1,True
Random4,17,11,30,10,3,4,0,True
ISMCTS,18,1,1,1,2,114,17,False
Random2,18,1,12,12,1,4,0,False
Random3,18,1,-10,-10,3,4,1,False
Random4,18,1,13,-10,0,4,0,False
ISMCTS,18,2,1,0,2,114,17,False
Random2,18,2,29,17,0,4,0,False
Random3,18,2,-6,4,1,4,1,False
Random4,18,2,8,4,3,4,0,False
ISMCTS,18,3,1,0,2,114,17,False
Random2,18,3,53,24,0,4,0,False
Random3,18,3,-4,2,1,4,1,False
Random4,18,3,-2,2,3,4,0,False
ISMCTS,18,4,2,1,1,114,17,False
Random2,18,4,53,0,2,4,0,False
Random3,18,4,-9,-5,3,4,1,False
Random4,18,4,18,-5,0,4,0,False
ISMCTS,18,5,9,7,1,114,17,False
Random2,18,5,72,19,0,4,0,False
Random3,18,5,-9,0,2,4,1,False
Random4,18,5,8,0,3,4,0,False
ISMCTS,18,6,10,1,2,115,17,False
Random2,18,6,82,10,0,4,0,False
Random3,18,6,-5,4,1,4,1,False
Random4,18,6,9,4,2,4,0,False
ISMCTS,18,7,10,0,2,116,17,False
Random2,18,7,82,0,2,4,0,False
Random3,18,7,-2,3,1,4,1,False
Random4,18,7,22,3,0,4,0,False
ISMCTS,18,8,15,5,2,116,17,False
Random2,18,8,95,13,0,4,0,False
Random3,18,8,-12,-10,3,4,1,False
Random4,18,8,30,-10,1,4,0,False
ISMCTS,18,9,16,1,1,117,17,False
Random2,18,9,96,1,1,4,0,False
Random3,18,9,-11,1,1,4,1,False
Random4,18,9,43,1,0,4,0,False
ISMCTS,18,9,6,-10,3,118,17,True
Random2,18,9,100,4,2,4,0,True
Random3,18,9,-2,9,1,4,1,True
Random4,18,9,56,9,0,4,2,True
ISMCTS,19,1,-10,-10,3,119,17,False
Random2,19,1,19,19,0,4,0,False
Random3,19,1,0,0,2,4,2,False
Random4,19,1,7,0,1,4,0,False
ISMCTS,19,2,-11,-1,3,120,17,False
Random2,19,2,22,3,1,4,0,False
Random3,19,2,14,14,0,4,2,False
Random4,19,2,7,14,2,4,0,False
ISMCTS,19,3,-11,0,2,121,17,False
Random2,19,3,28,6,1,4,0,False
Random3,19,3,14,0,2,4,2,False
Random4,19,3,17,0,0,4,0,False
ISMCTS,19,4,-18,-7,3,122,17,False
Random2,19,4,44,16,0,4,0,False
Random3,19,4,17,3,2,4,2,False
Random4,19,4,21,3,1,4,0,False
ISMCTS,19,5,-11,7,0,122,17,False
Random2,19,5,45,1,3,4,0,False
Random3,19,5,21,4,1,4,2,False
Random4,19,5,25,4,1,4,0,False
ISMCTS,19,6,-10,1,2,122,17,False
Random2,19,6,59,14,0,4,0,False
Random3,19,6,18,-3,3,4,2,False
Random4,19,6,29,-3,1,4,0,False
ISMCTS,19,7,-10,0,2,122,17,False
Random2,19,7,64,5,1,4,0,False
Random3,19,7,13,-5,3,4,2,False
Random4,19,7,45,-5,0,4,0,False
ISMCTS,19,8,-19,-9,3,123,17,False
Random2,19,8,87,23,0,4,0,False
Random3,19,8,13,0,2,4,2,False
Random4,19,8,47,0,1,4,0,False
ISMCTS,19,8,-19,0,1,123,18,True
Random2,19,8,105,18,0,4,0,True
Random3,19,8,11,-2,3,4,2,True
Random4,19,8,47,-2,1,4,0,True
ISMCTS,20,1,14,14,0,123,18,False
Random2,20,1,1,1,1,4,0,False
Random3,20,1,0,0,3,4,2,False
Random4,20,1,1,0,1,4,0,False
ISMCTS,20,2,33,19,0,123,18,False
Random2,20,2,1,0,1,4,0,False
Random3,20,2,-3,-3,3,4,2,False
Random4,20,2,1,-3,1,4,0,False
ISMCTS,20,3,39,6,1,123,18,False
Random2,20,3,1,0,2,4,0,False
Random3,20,3,7,10,0,4,2,False
Random4,20,3,1,10,2,4,0,False
ISMCTS,20,4,43,4,2,123,18,False
Random2,20,4,1,0,3,4,0,False
Random3,20,4,12,5,1,4,2,False
Random4,20,4,8,5,0,4,0,False
ISMCTS,20,5,40,-3,3,124,18,False
Random2,20,5,5,4,1,4,0,False
Random3,20,5,25,13,0,4,2,False
Random4,20,5,10,13,2,4,0,False
ISMCTS,20,6,53,13,0,124,18,False
Random2,20,6,5,0,2,4,0,False
Random3,20,6,28,3,1,4,2,False
Random4,20,6,10,3,2,4,0,False
ISMCTS,20,7,73,20,0,124,18,False
Random2,20,7,-4,-9,3,4,0,False
Random3,20,7,33,5,1,4,2,False
Random4,20,7,10,5,2,4,0,False
ISMCTS,20,8,83,10,0,124,18,False
Random2,20,8,1,5,1,4,0,False
Random3,20,8,33,0,3,4,2,False
Random4,20,8,11,0,2,4,0,False
ISMCTS,20,9,79,-4,3,125,18,False
Random2,20,9,16,15,0,4,0,False
Random3,20,9,37,4,1,4,2,False
Random4,20,9,12,4,2,4,0,False
ISMCTS,20,10,82,3,1,125,18,False
Random2,20,10,16,0,2,4,0,False
Random3,20,10,50,13,0,4,2,False
Random4,20,10,12,13,2,4,0,False
ISMCTS,20,11,87,5,1,125,18,False
Random2,20,11,32,16,0,4,0,False
Random3,20,11,44,-6,3,4,2,False
Random4,20,11,13,-6,2,4,0,False
ISMCTS,20,12,91,4,1,125,18,False
Random2,20,12,26,-6,3,4,0,False
Random3,20,12,44,0,2,4,2,False
Random4,20,12,31,0,0,4,0,False
ISMCTS,20,13,94,3,2,125,18,False
Random2,20,13,33,7,0,4,0,False
Random3,20,13,46,2,3,4,2,False
Random4,20,13,35,2,1,4,0,False
ISMCTS,20,14,94,0,2,125,18,False
Random2,20,14,51,18,0,4,0,False
Random3,20,14,49,3,1,4,2,False
Random4,20,14,30,3,3,4,0,False
ISMCTS,20,15,94,0,2,125,18,False
Random2,20,15,72,21,0,4,0,False
Random3,20,15,40,-9,3,4,2,False
Random4,20,15,34,-9,1,4,0,False
ISMCTS,20,16,94,0,2,126,18,False
Random2,20,16,80,8,0,4,0,False
Random3,20,16,48,8,0,4,2,False
Random4,20,16,34,8,2,4,0,False
ISMCTS,20,16,101,7,0,126,18,True
Random2,20,16,81,1,2,4,0,True
Random3,20,16,49,1,2,4,2,True
Random4,20,16,41,1,0,4,1,True
ISMCTS,21,1,4,4,1,126,18,False
Random2,21,1,4,4,1,4,0,False
Random3,21,1,8,8,0,4,2,False
Random4,21,1,0,8,3,4,1,False
ISMCTS,21,2,-4,-8,3,127,18,False
Random2,21,2,4,0,2,4,0,False
Random3,21,2,17,9,1,4,2,False
Random4,21,2,15,9,0,4,1,False
ISMCTS,21,3,-6,-2,3,128,18,False
Random2,21,3,4,0,2,4,0,False
Random3,21,3,30,13,0,4,2,False
Random4,21,3,20,13,1,4,1,False
ISMCTS,21,4,13,19,0,128,18,False
Random2,21,4,5,1,2,4,0,False
Random3,21,4,22,-8,3,4,2,False
Random4,21,4,24,-8,1,4,1,False
ISMCTS,21,5,29,16,0,128,18,False
Random2,21,5,4,-1,3,4,0,False
Random3,21,5,23,1,1,4,2,False
Random4,21,5,24,1,2,4,1,False
ISMCTS,21,6,29,0,2,128,18,False
Random2,21,6,26,22,0,4,0,False
Random3,21,6,13,-10,3,4,2,False
Random4,21,6,28,-10,1,4,1,False
ISMCTS,21,7,32,3,2,128,18,False
Random2,21,7,30,4,1,4,0,False
Random3,21,7,21,8,0,4,2,False
Random4,21,7,29,8,3,4,1,False
ISMCTS,21,8,39,7,1,128,18,False
Random2,21,8,31,1,2,4,0,False
Random3,21,8,21,0,3,4,2,False
Random4,21,8,37,0,0,4,1,False
ISMCTS,21,9,34,-5,3,129,18,False
