player,game,round,current_score,round_score,placement,round_wins,game_wins,last_trick
Random4,9,10,18,3,3,0,0,False
ISMCTS,9,11,-6,-6,1,39,9,False
DQN,9,11,91,14,4,44,0,False
Random3,9,11,66,1,2,0,0,False
Random4,9,11,25,1,3,0,0,False
ISMCTS,9,12,0,6,3,39,9,False
DQN,9,12,93,2,2,44,0,False
Random3,9,12,57,-9,1,0,0,False
Random4,9,12,42,-9,4,0,0,False
ISMCTS,9,13,1,1,2,39,9,False
DQN,9,13,87,-6,1,44,0,False
Random3,9,13,74,17,4,0,0,False
Random4,9,13,46,17,3,0,0,False
ISMCTS,9,14,-7,-8,1,39,9,False
DQN,9,14,87,0,2,44,0,False
Random3,9,14,80,6,3,0,0,False
Random4,9,14,64,6,4,0,0,False
ISMCTS,9,14,-13,-6,1,39,10,True
DQN,9,14,109,22,4,45,0,True
Random3,9,14,80,0,2,0,0,True
Random4,9,14,64,0,2,0,0,True
ISMCTS,10,1,1,1,3,39,10,False
DQN,10,1,20,20,4,46,0,False
Random3,10,1,0,0,2,0,0,False
Random4,10,1,-5,0,1,0,0,False
ISMCTS,10,2,-8,-9,1,39,10,False
DQN,10,2,20,0,2,46,0,False
Random3,10,2,0,0,2,0,0,False
Random4,10,2,20,0,4,0,0,False
ISMCTS,10,3,-15,-7,1,39,10,False
DQN,10,3,21,1,2,46,0,False
Random3,10,3,18,18,4,0,0,False
Random4,10,3,24,18,3,0,0,False
ISMCTS,10,4,-9,6,2,39,10,False
DQN,10,4,34,13,4,47,0,False
Random3,10,4,25,7,3,0,0,False
Random4,10,4,14,7,1,0,0,False
ISMCTS,10,5,-8,1,2,39,10,False
DQN,10,5,35,1,2,47,0,False
Random3,10,5,21,-4,1,0,0,False
Random4,10,5,32,-4,4,0,0,False
ISMCTS,10,6,-8,0,1,39,10,False
DQN,10,6,41,6,3,47,0,False
Random3,10,6,24,3,2,0,0,False
Random4,10,6,39,3,4,0,0,False
ISMCTS,10,7,-5,3,2,39,10,False
DQN,10,7,59,18,4,48,0,False
Random3,10,7,15,-9,1,0,0,False
Random4,10,7,43,-9,3,0,0,False
ISMCTS,10,8,3,8,3,39,10,False
DQN,10,8,77,18,4,49,0,False
Random3,10,8,15,0,2,0,0,False
Random4,10,8,33,0,1,0,0,False
ISMCTS,10,9,9,6,3,39,10,False
DQN,10,9,77,0,1,49,0,False
Random3,10,9,22,7,4,0,0,False
Random4,10,9,36,7,2,0,0,False
ISMCTS,10,10,12,3,3,39,10,False
DQN,10,10,88,11,4,50,0,False
Random3,10,10,22,0,1,0,0,False
Random4,10,10,38,0,2,0,0,False
ISMCTS,10,11,2,-10,1,39,10,False
DQN,10,11,89,1,2,50,0,False
Random3,10,11,40,18,4,0,0,False
Random4,10,11,45,18,3,0,0,False
ISMCTS,10,12,-1,-3,1,39,10,False
DQN,10,12,90,1,2,50,0,False
Random3,10,12,44,4,3,0,0,False
Random4,10,12,59,4,4,0,0,False
ISMCTS,10,13,12,13,4,40,10,False
DQN,10,13,98,8,3,50,0,False
Random3,10,13,34,-10,1,0,0,False
Random4,10,13,64,-10,2,0,0,False
ISMCTS,10,14,16,4,3,40,10,False
DQN,10,14,98,0,1,50,0,False
Random3,10,14,35,1,2,0,0,False
Random4,10,14,75,1,4,0,0,False
ISMCTS,10,15,24,8,3,41,10,False
DQN,10,15,98,0,1,50,0,False
Random3,10,15,43,8,3,0,0,False
Random4,10,15,75,8,1,0,0,False
ISMCTS,10,15,24,0,2,41,11,True
DQN,10,15,114,16,4,51,0,True
Random3,10,15,39,-4,1,0,0,True
Random4,10,15,79,-4,3,0,0,True
ISMCTS,11,1,4,4,3,41,11,False
DQN,11,1,22,22,4,52,0,False
Random3,11,1,-10,-10,1,0,0,False
Random4,11,1,0,-10,2,0,0,False
ISMCTS,11,2,5,1,2,41,11,False
DQN,11,2,15,-7,1,52,0,False
Random3,11,2,-3,7,3,0,0,False
Random4,11,2,15,7,4,0,0,False
ISMCTS,11,3,7,2,2,41,11,False
DQN,11,3,19,4,3,52,0,False
Random3,11,3,-3,0,1,0,0,False
Random4,11,3,25,0,4,0,0,False
ISMCTS,11,4,7,0,1,41,11,False
DQN,11,4,34,15,4,53,0,False
Random3,11,4,-3,0,1,0,0,False
Random4,11,4,26,0,3,0,0,False
ISMCTS,11,5,0,-7,1,41,11,False
DQN,11,5,37,3,2,53,0,False
Random3,11,5,3,6,3,0,0,False
Random4,11,5,40,6,4,0,0,False
ISMCTS,11,6,4,4,3,41,11,False
DQN,11,6,37,0,2,53,0,False
Random3,11,6,20,17,4,0,0,False
Random4,11,6,35,17,1,0,0,False
ISMCTS,11,7,25,21,4,42,11,False
DQN,11,7,27,-10,1,53,0,False
Random3,11,7,24,4,3,0,0,False
Random4,11,7,36,4,2,0,0,False
ISMCTS,11,8,26,1,3,42,11,False
DQN,11,8,46,19,4,54,0,False
Random3,11,8,20,-4,1,0,0,False
Random4,11,8,36,-4,2,0,0,False
ISMCTS,11,9,45,19,4,43,11,False
DQN,11,9,52,6,3,54,0,False
Random3,11,9,10,-10,1,0,0,False
Random4,11,9,37,-10,2,0,0,False
ISMCTS,11,10,41,-4,1,43,11,False
DQN,11,10,67,15,4,55,0,False
Random3,11,10,15,5,3,0,0,False
Random4,11,10,37,5,2,0,0,False
ISMCTS,11,11,43,2,2,43,11,False
DQN,11,11,87,20,4,56,0,False
Random3,11,11,19,4,3,0,0,False
Random4,11,11,27,4,1,0,0,False
ISMCTS,11,12,33,-10,1,43,11,False
DQN,11,12,87,0,2,56,0,False
Random3,11,12,32,13,3,0,0,False
Random4,11,12,40,13,3,0,0,False
ISMCTS,11,13,30,-3,1,43,11,False
DQN,11,13,91,4,3,56,0,False
Random3,11,13,32,0,2,0,0,False
Random4,11,13,55,0,4,0,0,False
ISMCTS,11,14,21,-9,1,43,11,False
DQN,11,14,92,1,2,56,0,False
Random3,11,14,45,13,4,0,0,False
Random4,11,14,66,13,3,0,0,False
ISMCTS,11,15,21,0,2,43,11,False
DQN,11,15,87,-5,1,56,0,False
Random3,11,15,66,21,4,0,0,False
Random4,11,15,66,21,2,0,0,False
ISMCTS,11,16,21,0,2,43,11,False
DQN,11,16,91,4,3,56,0,False
Random3,11,16,80,14,4,0,0,False
Random4,11,16,64,14,1,0,0,False
ISMCTS,11,17,39,18,4,44,11,False
DQN,11,17,95,4,3,56,0,False
Random3,11,17,73,-7,1,0,0,False
Random4,11,17,65,-7,2,0,0,False
ISMCTS,11,17,44,5,3,44,12,True
DQN,11,17,102,7,4,57,0,True
Random3,11,17,77,4,2,0,0,True
Random4,11,17,65,4,1,0,0,True
ISMCTS,12,1,1,1,3,44,12,False
DQN,12,1,15,15,4,58,0,False
Random3,12,1,0,0,1,0,0,False
Random4,12,1,0,0,1,0,0,False
ISMCTS,12,2,-9,-10,1,44,12,False
DQN,12,2,30,15,4,59,0,False
Random3,12,2,0,0,2,0,0,False
Random4,12,2,11,0,3,0,0,False
ISMCTS,12,3,-5,4,3,44,12,False
DQN,12,3,32,2,2,59,0,False
Random3,12,3,13,13,4,0,0,False
Random4,12,3,8,13,1,0,0,False
ISMCTS,12,4,-3,2,3,44,12,False
DQN,12,4,22,-10,1,59,0,False
Random3,12,4,37,24,4,0,0,False
Random4,12,4,8,24,2,0,0,False
ISMCTS,12,5,-2,1,2,44,12,False
DQN,12,5,25,3,3,59,0,False
Random3,12,5,55,18,4,0,0,False
Random4,12,5,2,18,1,0,0,False
ISMCTS,12,6,-2,0,2,44,12,False
DQN,12,6,19,-6,1,59,0,False
Random3,12,6,63,8,3,0,0,False
Random4,12,6,16,8,4,0,0,False
ISMCTS,12,7,-12,-10,1,44,12,False
DQN,12,7,19,0,2,59,0,False
Random3,12,7,77,14,4,0,0,False
Random4,12,7,28,14,3,0,0,False
ISMCTS,12,8,6,18,4,45,12,False
DQN,12,8,27,8,3,59,0,False
Random3,12,8,67,-10,1,0,0,False
Random4,12,8,28,-10,2,0,0,False
ISMCTS,12,9,8,2,2,45,12,False
DQN,12,9,31,4,3,59,0,False
Random3,12,9,64,-3,1,0,0,False
Random4,12,9,41,-3,4,0,0,False
ISMCTS,12,10,12,4,3,45,12,False
DQN,12,10,32,1,2,59,0,False
Random3,12,10,75,11,4,0,0,False
Random4,12,10,41,11,1,0,0,False
ISMCTS,12,11,10,-2,1,45,12,False
DQN,12,11,45,13,4,60,0,False
Random3,12,11,75,0,2,0,0,False
Random4,12,11,46,0,3,0,0,False
ISMCTS,12,12,10,0,1,45,12,False
DQN,12,12,54,9,4,61,0,False
Random3,12,12,75,0,1,0,0,False
Random4,12,12,53,0,3,0,0,False
ISMCTS,12,13,14,4,3,45,12,False
DQN,12,13,70,16,4,62,0,False
Random3,12,13,78,3,2,0,0,False
Random4,12,13,46,3,1,0,0,False
ISMCTS,12,14,21,7,4,46,12,False
DQN,12,14,70,0,1,62,0,False
Random3,12,14,83,5,3,0,0,False
Random4,12,14,50,5,2,0,0,False
ISMCTS,12,15,25,4,3,46,12,False
DQN,12,15,82,12,4,63,0,False
Random3,12,15,83,0,1,0,0,False
Random4,12,15,50,0,1,0,0,False
ISMCTS,12,16,30,5,3,46,12,False
DQN,12,16,90,8,4,64,0,False
Random3,12,16,86,3,2,0,0,False
Random4,12,16,50,3,1,0,0,False
ISMCTS,12,17,29,-1,1,46,12,False
DQN,12,17,90,0,2,64,0,False
Random3,12,17,99,13,4,0,0,False
Random4,12,17,54,13,3,0,0,False
ISMCTS,12,17,30,1,2,46,13,True
DQN,12,17,90,0,1,64,0,True
Random3,12,17,113,14,4,0,0,True
Random4,12,17,55,14,2,0,0,True
ISMCTS,13,1,-10,-10,1,46,13,False
DQN,13,1,9,9,3,64,0,False
Random3,13,1,4,4,2,0,0,False
Random4,13,1,13,4,4,0,0,False
ISMCTS,13,2,-5,5,3,46,13,False
DQN,13,2,10,1,1,64,0,False
Random3,13,2,7,3,2,0,0,False
Random4,13,2,20,3,4,0,0,False
ISMCTS,13,3,6,11,4,47,13,False
DQN,13,3,15,5,3,64,0,False
Random3,13,3,7,0,1,0,0,False
Random4,13,3,20,0,1,0,0,False
ISMCTS,13,4,7,1,2,47,13,False
DQN,13,4,32,17,4,65,0,False
Random3,13,4,-2,-9,1,0,0,False
Random4,13,4,27,-9,3,0,0,False
ISMCTS,13,5,7,0,1,47,13,False
DQN,13,5,37,5,3,65,0,False
Random3,13,5,9,11,4,0,0,False
Random4,13,5,27,11,1,0,0,False
ISMCTS,13,6,7,0,2,47,13,False
DQN,13,6,42,5,3,65,0,False
Random3,13,6,30,21,4,0,0,False
Random4,13,6,17,21,1,0,0,False
ISMCTS,13,7,7,0,2,47,13,False
DQN,13,7,59,17,4,66,0,False
Random3,13,7,29,-1,1,0,0,False
Random4,13,7,17,-1,2,0,0,False
ISMCTS,13,8,9,2,2,47,13,False
DQN,13,8,59,0,1,66,0,False
Random3,13,8,36,7,3,0,0,False
Random4,13,8,24,7,3,0,0,False
ISMCTS,13,9,13,4,2,47,13,False
DQN,13,9,61,2,1,66,0,False
Random3,13,9,40,4,2,0,0,False
Random4,13,9,30,4,4,0,0,False
ISMCTS,13,10,12,-1,1,47,13,False
DQN,13,10,61,0,2,66,0,False
Random3,13,10,57,17,4,0,0,False
Random4,13,10,30,17,2,0,0,False
ISMCTS,13,11,4,-8,1,47,13,False
DQN,13,11,61,0,2,66,0,False
Random3,13,11,81,24,4,0,0,False
Random4,13,11,30,24,2,0,0,False
ISMCTS,13,12,12,8,4,48,13,False
DQN,13,12,65,4,2,66,0,False
Random3,13,12,85,4,2,0,0,False
Random4,13,12,30,4,1,0,0,False
ISMCTS,13,13,17,5,3,48,13,False
DQN,13,13,65,0,1,66,0,False
Random3,13,13,89,4,2,0,0,False
Random4,13,13,37,4,4,0,0,False
ISMCTS,13,14,8,-9,1,48,13,False
DQN,13,14,70,5,3,66,0,False
Random3,13,14,93,4,2,0,0,False
Random4,13,14,53,4,4,0,0,False
ISMCTS,13,14,8,0,1,48,14,True
DQN,13,14,70,0,1,66,0,True
Random3,13,14,101,8,3,0,0,True
Random4,13,14,61,8,3,0,0,True
ISMCTS,14,1,4,4,2,48,14,False
DQN,14,1,14,14,4,67,0,False
Random3,14,1,4,4,2,0,0,False
Random4,14,1,-6,4,1,0,0,False
ISMCTS,14,2,4,0,2,48,14,False
DQN,14,2,32,18,4,68,0,False
Random3,14,2,6,2,3,0,0,False
Random4,14,2,-10,2,1,0,0,False
ISMCTS,14,3,4,0,2,48,14,False
DQN,14,3,27,-5,1,68,0,False
Random3,14,3,27,21,4,0,0,False
Random4,14,3,-10,21,2,0,0,False
ISMCTS,14,4,12,8,3,48,14,False
DQN,14,4,27,0,2,68,0,False
Random3,14,4,20,-7,1,0,0,False
Random4,14,4,5,-7,4,0,0,False
ISMCTS,14,5,9,-3,1,48,14,False
DQN,14,5,30,3,3,68,0,False
Random3,14,5,36,16,4,0,0,False
Random4,14,5,5,16,2,0,0,False
ISMCTS,14,6,9,0,2,48,14,False
DQN,14,6,44,14,4,69,0,False
Random3,14,6,41,5,3,0,0,False
Random4,14,6,2,5,1,0,0,False
ISMCTS,14,7,15,6,3,48,14,False
DQN,14,7,63,19,4,70,0,False
Random3,14,7,32,-9,1,0,0,False
Random4,14,7,2,-9,2,0,0,False
ISMCTS,14,8,6,-9,1,48,14,False
DQN,14,8,63,0,2,70,0,False
Random3,14,8,57,25,4,0,0,False
Random4,14,8,2,25,2,0,0,False
ISMCTS,14,9,22,16,4,49,14,False
DQN,14,9,63,0,2,70,0,False
Random3,14,9,63,6,3,0,0,False
Random4,14,9,-4,6,1,0,0,False
ISMCTS,14,10,14,-8,1,49,14,False
DQN,14,10,67,4,3,70,0,False
Random3,14,10,83,20,4,0,0,False
Random4,14,10,-4,20,2,0,0,False
ISMCTS,14,11,20,6,3,49,14,False
DQN,14,11,70,3,2,70,0,False
Random3,14,11,83,0,1,0,0,False
Random4,14,11,3,0,4,0,0,False
ISMCTS,14,12,20,0,1,49,14,False
DQN,14,12,73,3,3,70,0,False
Random3,14,12,96,13,4,0,0,False
Random4,14,12,3,13,1,0,0,False
ISMCTS,14,12,12,-8,1,49,15,True
DQN,14,12,77,4,2,70,0,True
Random3,14,12,102,6,3,0,0,True
Random4,14,12,17,6,4,0,0,True
ISMCTS,15,1,-10,-10,1,49,15,False
DQN,15,1,0,0,2,70,0,False
Random3,15,1,23,23,4,0,0,False
Random4,15,1,3,23,3,0,0,False
ISMCTS,15,2,-7,3,2,49,15,False
DQN,15,2,4,4,3,70,0,False
Random3,15,2,36,13,4,0,0,False
Random4,15,2,-1,13,1,0,0,False
ISMCTS,15,3,-12,-5,1,49,15,False
DQN,15,3,8,4,3,70,0,False
Random3,15,3,39,3,2,0,0,False
Random4,15,3,13,3,4,0,0,False
ISMCTS,15,4,4,16,4,50,15,False
DQN,15,4,13,5,3,70,0,False
Random3,15,4,43,4,2,0,0,False
Random4,15,4,4,4,1,0,0,False
ISMCTS,15,5,4,0,2,50,15,False
DQN,15,5,19,6,3,70,0,False
Random3,15,5,61,18,4,0,0,False
Random4,15,5,-4,18,1,0,0,False
ISMCTS,15,6,11,7,4,51,15,False
DQN,15,6,23,4,2,70,0,False
Random3,15,6,66,5,3,0,0,False
Random4,15,6,-4,5,1,0,0,False
ISMCTS,15,7,12,1,2,51,15,False
DQN,15,7,36,13,4,71,0,False
Random3,15,7,65,-1,1,0,0,False
Random4,15,7,-1,-1,3,0,0,False
ISMCTS,15,8,12,0,1,51,15,False
DQN,15,8,39,3,3,71,0,False
Random3,15,8,65,0,1,0,0,False
Random4,15,8,12,0,4,0,0,False
ISMCTS,15,9,15,3,3,51,15,False
DQN,15,9,39,0,1,71,0,False
Random3,15,9,65,0,1,0,0,False
Random4,15,9,25,0,4,0,0,False
ISMCTS,15,10,41,0,2,51,15,False
DQN,15,10,65,0,2,71,0,False
Random3,15,10,55,16,5,0,0,False
Random4,15,10,51,16,2,0,0,False
ISMCTS,15,11,45,4,2,51,15,False
DQN,15,11,59,-6,1,71,0,False
Random3,15,11,59,4,2,0,0,False
Random4,15,11,65,4,4,0,0,False
ISMCTS,15,12,46,1,2,51,15,False
DQN,15,12,64,5,3,71,0,False
Random3,15,12,52,-7,1,0,0,False
Random4,15,12,82,-7,4,0,0,False
ISMCTS,15,13,42,-4,1,51,15,False
DQN,15,13,77,13,4,72,0,False
Random3,15,13,52,0,2,0,0,False
Random4,15,13,89,0,3,0,0,False
ISMCTS,15,14,47,5,3,51,15,False
DQN,15,14,77,0,2,72,0,False
Random3,15,14,69,17,4,0,0,False
Random4,15,14,83,17,1,0,0,False
ISMCTS,15,15,61,14,4,52,15,False
DQN,15,15,88,11,3,72,0,False
Random3,15,15,70,1,2,0,0,False
Random4,15,15,73,1,1,0,0,False
ISMCTS,15,16,51,-10,1,52,15,False
DQN,15,16,99,11,3,72,0,False
Random3,15,16,70,0,2,0,0,False
Random4,15,16,88,0,4,0,0,False
ISMCTS,15,16,52,1,2,52,16,True
DQN,15,16,102,3,3,72,0,True
Random3,15,16,86,16,4,0,0,True
Random4,15,16,84,16,1,0,0,True
ISMCTS,16,1,-5,-5,1,52,16,False
DQN,16,1,8,8,3,72,0,False
Random3,16,1,13,13,4,0,0,False
Random4,16,1,0,13,2,0,0,False
ISMCTS,16,2,0,5,3,52,16,False
DQN,16,2,15,7,4,73,0,False
Random3,16,2,17,4,2,0,0,False
Random4,16,2,0,4,1,0,0,False
ISMCTS,16,3,4,4,2,52,16,False
DQN,16,3,19,4,2,73,0,False
Random3,16,3,17,0,1,0,0,False
Random4,16,3,8,0,4,0,0,False
ISMCTS,16,4,4,0,1,52,16,False
DQN,16,4,33,14,4,74,0,False
Random3,16,4,17,0,1,0,0,False
Random4,16,4,10,0,3,0,0,False
ISMCTS,16,5,11,7,4,53,16,False
DQN,16,5,33,0,1,74,0,False
Random3,16,5,23,6,3,0,0,False
Random4,16,5,13,6,2,0,0,False
ISMCTS,16,6,5,-6,1,53,16,False
DQN,16,6,38,5,3,74,0,False
Random3,16,6,27,4,2,0,0,False
Random4,16,6,26,4,4,0,0,False
ISMCTS,16,7,11,6,3,54,16,False
DQN,16,7,44,6,3,75,0,False
Random3,16,7,31,4,2,0,0,False
Random4,16,7,26,4,1,0,0,False
ISMCTS,16,8,13,2,2,54,16,False
DQN,16,8,48,4,3,75,0,False
Random3,16,8,44,13,4,0,0,False
Random4,16,8,23,13,1,0,0,False
ISMCTS,16,9,5,-8,1,54,16,False
DQN,16,9,55,7,3,75,0,False
Random3,16,9,45,1,2,0,0,False
Random4,16,9,39,1,4,0,0,False
ISMCTS,16,10,25,20,4,55,16,False
DQN,16,10,56,1,2,75,0,False
Random3,16,10,38,-7,1,0,0,False
Random4,16,10,41,-7,3,0,0,False
ISMCTS,16,11,26,1,2,55,16,False
DQN,16,11,63,7,3,75,0,False
Random3,16,11,28,-10,1,0,0,False
Random4,16,11,59,-10,4,0,0,False
ISMCTS,16,12,29,3,3,55,16,False
DQN,16,12,63,0,2,75,0,False
Random3,16,12,25,-3,1,0,0,False
Random4,16,12,75,-3,4,0,0,False
ISMCTS,16,13,29,0,2,55,16,False
DQN,16,13,56,-7,1,75,0,False
Random3,16,13,39,14,4,0,0,False
Random4,16,13,84,14,3,0,0,False
ISMCTS,16,14,29,0,1,55,16,False
DQN,16,14,56,0,1,75,0,False
Random3,16,14,42,3,3,0,0,False
Random4,16,14,97,3,4,0,0,False
ISMCTS,16,14,29,0,2,55,17,True
DQN,16,14,64,8,3,75,0,True
Random3,16,14,37,-5,1,0,0,True
Random4,16,14,110,-5,4,0,0,True
ISMCTS,17,1,3,3,2,55,17,False
DQN,17,1,5,5,3,75,0,False
Random3,17,1,13,13,4,0,0,False
Random4,17,1,-5,13,1,0,0,False
ISMCTS,17,2,-1,-4,1,55,17,False
DQN,17,2,21,16,4,76,0,False
Random3,17,2,13,0,2,0,0,False
Random4,17,2,-1,0,3,0,0,False
ISMCTS,17,3,-10,-9,1,55,17,False
DQN,17,3,27,6,3,76,0,False
Random3,17,3,31,18,4,0,0,False
Random4,17,3,0,18,2,0,0,False
ISMCTS,17,4,-9,1,2,55,17,False
DQN,17,4,19,-8,1,76,0,False
Random3,17,4,46,15,4,0,0,False
Random4,17,4,8,15,3,0,0,False
ISMCTS,17,5,-9,0,2,55,17,False
DQN,17,5,13,-6,1,76,0,False
Random3,17,5,46,0,2,0,0,False
Random4,17,5,30,0,4,0,0,False
ISMCTS,17,6,-3,6,3,55,17,False
DQN,17,6,22,9,4,77,0,False
Random3,17,6,46,0,1,0,0,False
Random4,17,6,31,0,2,0,0,False
ISMCTS,17,7,8,11,3,55,17,False
DQN,17,7,35,13,4,78,0,False
Random3,17,7,38,-8,1,0,0,False
Random4,17,7,31,-8,2,0,0,False
ISMCTS,17,8,14,6,3,55,17,False
DQN,17,8,35,0,1,78,0,False
Random3,17,8,38,0,1,0,0,False
Random4,17,8,41,0,4,0,0,False
ISMCTS,17,9,14,0,2,55,17,False
DQN,17,9,37,2,3,78,0,False
Random3,17,9,36,-2,1,0,0,False
Random4,17,9,57,-2,4,0,0,False
ISMCTS,17,10,22,8,4,56,17,False
DQN,17,10,44,7,3,78,0,False
Random3,17,10,37,1,2,0,0,False
Random4,17,10,57,1,1,0,0,False
ISMCTS,17,11,12,-10,1,56,17,False
DQN,17,11,44,0,2,78,0,False
Random3,17,11,59,22,4,0,0,False
Random4,17,11,61,22,3,0,0,False
ISMCTS,17,12,14,2,3,56,17,False
DQN,17,12,44,0,2,78,0,False
Random3,17,12,49,-10,1,0,0,False
Random4,17,12,85,-10,4,0,0,False
ISMCTS,17,13,32,18,4,57,17,False
DQN,17,13,48,4,3,78,0,False
Random3,17,13,43,-6,1,0,0,False
Random4,17,13,85,-6,2,0,0,False
ISMCTS,17,14,36,4,3,57,17,False
DQN,17,14,49,1,2,78,0,False
Random3,17,14,60,17,4,0,0,False
Random4,17,14,79,17,1,0,0,False
ISMCTS,17,15,36,0,2,57,17,False
DQN,17,15,50,1,3,78,0,False
Random3,17,15,80,20,4,0,0,False
Random4,17,15,74,20,1,0,0,False
ISMCTS,17,16,41,5,3,57,17,False
DQN,17,16,42,-8,1,78,0,False
Random3,17,16,96,16,4,0,0,False
Random4,17,16,77,16,2,0,0,False
ISMCTS,17,17,32,-9,1,57,17,False
DQN,17,17,59,17,4,79,0,False
Random3,17,17,96,0,2,0,0,False
Random4,17,17,85,0,3,0,0,False
ISMCTS,17,17,48,16,4,58,18,True
DQN,17,17,54,-5,1,79,0,True
Random3,17,17,101,5,3,0,0,True
Random4,17,17,85,5,2,0,0,True
ISMCTS,18,1,0,0,1,58,18,False
DQN,18,1,3,3,3,79,0,False
Random3,18,1,0,0,1,0,0,False
Random4,18,1,13,0,4,0,0,False
ISMCTS,18,2,7,7,3,58,18,False
DQN,18,2,-5,-8,1,79,0,False
Random3,18,2,17,17,4,0,0,False
Random4,18,2,13,17,2,0,0,False
ISMCTS,18,3,7,0,2,58,18,False
DQN,18,3,1,6,3,79,0,False
Random3,18,3,12,-5,1,0,0,False
Random4,18,3,28,-5,4,0,0,False
ISMCTS,18,4,7,0,2,58,18,False
DQN,18,4,14,13,4,80,0,False
Random3,18,4,10,-2,1,0,0,False
Random4,18,4,33,-2,3,0,0,False
ISMCTS,18,5,33,0,2,58,18,False
DQN,18,5,40,0,2,80,0,False
Random3,18,5,36,0,2,0,0,False
Random4,18,5,23,0,5,0,0,False
ISMCTS,18,6,33,0,2,58,18,False
DQN,18,6,40,0,2,80,0,False
Random3,18,6,30,-6,1,0,0,False
Random4,18,6,45,-6,4,0,0,False
ISMCTS,18,7,33,0,2,58,18,False
DQN,18,7,46,6,3,80,0,False
Random3,18,7,44,14,4,0,0,False
Random4,18,7,41,14,1,0,0,False
ISMCTS,18,8,36,3,3,58,18,False
DQN,18,8,57,11,4,81,0,False
Random3,18,8,46,2,2,0,0,False
Random4,18,8,41,2,1,0,0,False
ISMCTS,18,9,39,3,2,58,18,False
DQN,18,9,66,9,4,82,0,False
Random3,18,9,50,4,3,0,0,False
Random4,18,9,41,4,1,0,0,False
ISMCTS,18,10,29,-10,1,58,18,False
DQN,18,10,68,2,3,82,0,False
Random3,18,10,73,23,4,0,0,False
Random4,18,10,42,23,2,0,0,False
ISMCTS,18,11,20,-9,1,58,18,False
DQN,18,11,89,21,4,83,0,False
Random3,18,11,76,3,3,0,0,False
Random4,18,11,43,3,2,0,0,False
ISMCTS,18,11,17,-3,1,58,19,True
DQN,18,11,107,18,4,84,0,True
Random3,18,11,77,1,3,0,0,True
Random4,18,11,43,1,2,0,0,True
ISMCTS,19,1,-9,-9,1,58,19,False
DQN,19,1,6,6,3,84,0,False
Random3,19,1,15,15,4,0,0,False
Random4,19,1,4,15,2,0,0,False
ISMCTS,19,2,8,17,4,59,19,False
DQN,19,2,3,-3,1,84,0,False
Random3,19,2,15,0,2,0,0,False
Random4,19,2,6,0,3,0,0,False
ISMCTS,19,3,10,2,2,59,19,False
DQN,19,3,19,16,4,85,0,False
Random3,19,3,23,8,3,0,0,False
Random4,19,3,-4,8,1,0,0,False
ISMCTS,19,4,14,4,2,59,19,False
DQN,19,4,19,0,1,85,0,False
Random3,19,4,27,4,2,0,0,False
Random4,19,4,4,4,4,0,0,False
ISMCTS,19,5,5,-9,1,59,19,False
DQN,19,5,40,21,4,86,0,False
Random3,19,5,31,4,3,0,0,False
Random4,19,5,4,4,2,0,0,False
ISMCTS,19,6,10,5,3,59,19,False
DQN,19,6,30,-10,1,86,0,False
Random3,19,6,31,0,2,0,0,False
Random4,19,6,25,0,4,0,0,False
ISMCTS,19,7,4,-6,1,59,19,False
DQN,19,7,31,1,2,86,0,False
Random3,19,7,35,4,3,0,0,False
Random4,19,7,42,4,4,0,0,False
ISMCTS,19,8,6,2,3,59,19,False
DQN,19,8,31,0,1,86,0,False
Random3,19,8,35,0,1,0,0,False
Random4,19,8,56,0,4,0,0,False
ISMCTS,19,9,22,16,4,60,19,False
DQN,19,9,32,1,2,86,0,False
Random3,19,9,30,-5,1,0,0,False
Random4,19,9,60,-5,3,0,0,False
ISMCTS,19,10,33,11,3,60,19,False
DQN,19,10,32,0,2,86,0,False
Random3,19,10,44,14,4,0,0,False
Random4,19,10,51,14,1,0,0,False
ISMCTS,19,11,34,1,2,60,19,False
DQN,19,11,39,7,3,86,0,False
Random3,19,11,52,8,4,0,0,False
Random4,19,11,51,8,1,0,0,False
ISMCTS,19,12,28,-6,1,60,19,False
DQN,19,12,41,2,2,86,0,False
Random3,19,12,59,7,3,0,0,False
Random4,19,12,64,7,4,0,0,False
ISMCTS,19,13,43,15,4,61,19,False
DQN,19,13,31,-10,1,86,0,False
Random3,19,13,63,4,2,0,0,False
Random4,19,13,71,4,3,0,0,False
ISMCTS,19,14,38,-5,1,61,19,False
DQN,19,14,35,4,3,86,0,False
Random3,19,14,80,17,4,0,0,False
Random4,19,14,71,17,2,0,0,False
ISMCTS,19,15,28,-10,1,61,19,False
DQN,19,15,55,20,4,87,0,False
Random3,19,15,85,5,3,0,0,False
Random4,19,15,72,5,2,0,0,False
ISMCTS,19,16,28,0,2,61,19,False
DQN,19,16,73,18,4,88,0,False
Random3,19,16,85,0,2,0,0,False
Random4,19,16,70,0,1,0,0,False
ISMCTS,19,16,28,0,2,61,20,True
DQN,19,16,75,2,3,88,0,True
Random3,19,16,103,18,4,0,0,True
Random4,19,16,66,18,1,0,0,True
ISMCTS,20,1,0,0,2,61,20,False
DQN,20,1,-6,-6,1,88,0,False
Random3,20,1,20,20,4,0,0,False
Random4,20,1,2,20,3,0,0,False
ISMCTS,20,2,24,24,4,62,20,False
DQN,20,2,-15,-9,1,88,0,False
Random3,20,2,21,1,3,0,0,False
Random4,20,2,2,1,2,0,0,False
